gene_id,gene_name,description,ath_gene_id,ath_alias,gene_name_figs
Zm00001eb412960,terpene synthase6,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT3G29410,,terpene synthase6
Zm00001eb412960,terpene synthase6,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT3G32030,,terpene synthase6
Zm00001eb412960,terpene synthase6,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT3G14490,,terpene synthase6
Zm00001eb412960,terpene synthase6,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT1G31950,,terpene synthase6
Zm00001eb412960,terpene synthase6,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT4G20210,TPS08,terpene synthase6 (TPS08)
Zm00001eb412960,terpene synthase6,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT4G15870,TS1,terpene synthase6 (TS1)
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT1G48800,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT3G29410,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT3G14520,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT4G13300,TPS13,Zm00001eb412970 (TPS13)
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT4G20210,TPS08,Zm00001eb412970 (TPS08)
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT3G32030,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT3G14490,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT1G31950,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT4G20200,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT4G20230,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT3G14540,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT1G70080,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT1G33750,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT1G48820,,Zm00001eb412970
Zm00001eb412970,Zm00001eb412970,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase,AT5G44630,,Zm00001eb412970
Zm00001eb419780,Zm00001eb419780,Vacuolar protein sorting-associated protein 54 chloroplastic,AT4G19490,VPS54,Zm00001eb419780 (VPS54)
Zm00001eb089840,Zm00001eb089840,60 kDa jasmonate-induced protein,,,Zm00001eb089840
Zm00001eb129940,aldehyde dehydrogenase7,Betaine aldehyde dehydrogenase 2 mitochondrial,AT3G48170,BADH,aldehyde dehydrogenase7 (BADH)
Zm00001eb129950,Zm00001eb129950,Betaine aldehyde dehydrogenase 2 mitochondrial,,,Zm00001eb129950
Zm00001eb129930,Zm00001eb129930,Betaine aldehyde dehydrogenase 2 mitochondrial,,,Zm00001eb129930
Zm00001eb222890,Zm00001eb222890,Protein kinase superfamily protein,AT5G26110,,Zm00001eb222890
Zm00001eb222910,Zm00001eb222910,Protein kinase superfamily protein,AT4G14760,NET1B,Zm00001eb222910 (NET1B)
Zm00001eb222880,Zm00001eb222880,Protein kinase superfamily protein,AT1G03080,NET1D,Zm00001eb222880 (NET1D)
Zm00001eb222900,Zm00001eb222900,Protein kinase superfamily protein,AT3G22790,NET1A,Zm00001eb222900 (NET1A)
Zm00001eb222900,Zm00001eb222900,Protein kinase superfamily protein,AT4G14760,NET1B,Zm00001eb222900 (NET1B)
Zm00001eb281130,Zm00001eb281130,proteasome activating protein 200,AT3G13330,PA200,Zm00001eb281130 (PA200)
Zm00001eb344460,Zm00001eb344460,acidic ribosomal protein P2a-2,,,Zm00001eb344460
Zm00001eb344440,acidic ribosomal protein P2a-2,acidic ribosomal protein P2a-2,AT3G44590,,acidic ribosomal protein P2a-2
Zm00001eb003050,Zm00001eb003050,Mitochondrial outer membrane protein porin 4,,,Zm00001eb003050
Zm00001eb003070,outer mitochondrial membrane porin1,Mitochondrial outer membrane protein porin 4,AT5G57490,VDAC4,outer mitochondrial membrane porin1 (VDAC4)
Zm00001eb003040,outer mitochondrial membrane porin1,Mitochondrial outer membrane protein porin 4,AT1G71430,,outer mitochondrial membrane porin1
Zm00001eb003060,Zm00001eb003060,Mitochondrial outer membrane protein porin 4,,,Zm00001eb003060
Zm00001eb014960,Zm00001eb014960,Chloroplast protein HCF243,AT1G56500,SOQ1,Zm00001eb014960 (SOQ1)
Zm00001eb014970,Zm00001eb014970,Chloroplast protein HCF243,AT3G15095,HCF243,Zm00001eb014970 (HCF243)
Zm00001eb014950,Zm00001eb014950,Chloroplast protein HCF243,AT1G56500,SOQ1,Zm00001eb014950 (SOQ1)
Zm00001eb035080,required to maintain repression6,required to maintain repression6,AT1G63020,SMD2,required to maintain repression6 (SMD2)
Zm00001eb035110,required to maintain repression6,required to maintain repression6,,,required to maintain repression6
Zm00001eb035120,required to maintain repression6,required to maintain repression6,AT1G63020,SMD2,required to maintain repression6 (SMD2)
Zm00001eb035130,Zm00001eb035130,required to maintain repression6,AT1G63020,SMD2,Zm00001eb035130 (SMD2)
Zm00001eb426330,dicer-like4,dicer-like 103,AT5G20320,DCL4,dicer-like4 (DCL4)
Zm00001eb105250,Zm00001eb105250,Ribulose bisphosphate carboxylase large chain,ATCG00490,RBCL,Zm00001eb105250 (RBCL)
Zm00001eb105240,Zm00001eb105240,Ribulose bisphosphate carboxylase large chain,ATCG00540,PETA,Zm00001eb105240 (PETA)
Zm00001eb105230,Zm00001eb105230,Ribulose bisphosphate carboxylase large chain,AT5G51220,,Zm00001eb105230
Zm00001eb105260,Zm00001eb105260,Ribulose bisphosphate carboxylase large chain,ATCG00490,RBCL,Zm00001eb105260 (RBCL)
Zm00001eb105270,Zm00001eb105270,Ribulose bisphosphate carboxylase large chain,ATCG00480,PB,Zm00001eb105270 (PB)
Zm00001eb141670,Zm00001eb141670,IQ domain-containing protein IQM5,AT5G13470,,Zm00001eb141670
Zm00001eb158430,Zm00001eb158430,Betaine aldehyde dehydrogenase 2 mitochondrial,,,Zm00001eb158430
Zm00001eb158460,Zm00001eb158460,Betaine aldehyde dehydrogenase 2 mitochondrial,,,Zm00001eb158460
Zm00001eb158450,aldehyde dehydrogenase24,Betaine aldehyde dehydrogenase 2 mitochondrial,AT3G48170,BADH,aldehyde dehydrogenase24 (BADH)
Zm00001eb158440,Zm00001eb158440,Betaine aldehyde dehydrogenase 2 mitochondrial,AT3G06910,ULP1A,Zm00001eb158440 (ULP1A)
Zm00001eb158440,Zm00001eb158440,Betaine aldehyde dehydrogenase 2 mitochondrial,AT4G15880,ESD4,Zm00001eb158440 (ESD4)
Zm00001eb162890,Zm00001eb162890,Callose synthase 7,AT1G06490,GSL7,Zm00001eb162890 (GSL7)
Zm00001eb162890,Zm00001eb162890,Callose synthase 7,AT3G59100,GSL11,Zm00001eb162890 (GSL11)
Zm00001eb166950,alpha zein 19kDa A-3,Putative uncharacterized protein,,,alpha zein 19kDa A-3
Zm00001eb194400,Zm00001eb194400,Exocyst complex component SEC6,,,Zm00001eb194400
Zm00001eb194380,Zm00001eb194380,Exocyst complex component SEC6,AT1G71820,SEC6,Zm00001eb194380 (SEC6)
Zm00001eb380580,Zm00001eb380580,DNA topoisomerase type IA core,AT4G31210,,Zm00001eb380580
Zm00001eb007190,empty pericarp602,Mannose-1-phosphate guanylyltransferase 1,AT1G02420,,empty pericarp602
Zm00001eb007180,Zm00001eb007180,Mannose-1-phosphate guanylyltransferase 1,AT1G74910,,Zm00001eb007180
Zm00001eb029610,Zm00001eb029610,Formin-like protein 20,AT5G07740,,Zm00001eb029610
Zm00001eb039490,Zm00001eb039490,Thioredoxin family protein,,,Zm00001eb039490
Zm00001eb039470,Zm00001eb039470,Thioredoxin family protein,AT3G53470,,Zm00001eb039470
Zm00001eb039500,Zm00001eb039500,Thioredoxin family protein,AT5G03880,,Zm00001eb039500
Zm00001eb039460,Zm00001eb039460,Thioredoxin family protein,AT5G03880,,Zm00001eb039460
Zm00001eb039480,Zm00001eb039480,Thioredoxin family protein,,,Zm00001eb039480
Zm00001eb084020,Zm00001eb084020,Vicilin-like seed storage protein,AT1G74290,,Zm00001eb084020
Zm00001eb084020,Zm00001eb084020,Vicilin-like seed storage protein,AT1G74300,,Zm00001eb084020
Zm00001eb084020,Zm00001eb084020,Vicilin-like seed storage protein,AT2G36290,,Zm00001eb084020
Zm00001eb084020,Zm00001eb084020,Vicilin-like seed storage protein,AT1G74280,,Zm00001eb084020
Zm00001eb084010,Zm00001eb084010,Vicilin-like seed storage protein,,,Zm00001eb084010
Zm00001eb083980,Zm00001eb083980,Vicilin-like seed storage protein,AT1G74290,,Zm00001eb083980
Zm00001eb083980,Zm00001eb083980,Vicilin-like seed storage protein,AT1G74300,,Zm00001eb083980
Zm00001eb083980,Zm00001eb083980,Vicilin-like seed storage protein,AT2G36290,,Zm00001eb083980
Zm00001eb083980,Zm00001eb083980,Vicilin-like seed storage protein,AT1G74280,,Zm00001eb083980
Zm00001eb084000,Zm00001eb084000,Vicilin-like seed storage protein,,,Zm00001eb084000
Zm00001eb310710,Zm00001eb310710,Homeodomain-like superfamily protein,AT1G64570,DUO3,Zm00001eb310710 (DUO3)
Zm00001eb325000,Zm00001eb325000,splicing factor Prp18 family protein,AT4G02730,WDR5b,Zm00001eb325000 (WDR5b)
Zm00001eb325010,Zm00001eb325010,splicing factor Prp18 family protein,AT4G02730,WDR5b,Zm00001eb325010 (WDR5b)
Zm00001eb324990,Zm00001eb324990,splicing factor Prp18 family protein,AT1G03140,,Zm00001eb324990
Zm00001eb327690,calcium dependent protein kinase25,Ankyrin repeat family protein,AT3G50530,CRK,calcium dependent protein kinase25 (CRK)
Zm00001eb327600,Zm00001eb327600,Ankyrin repeat family protein,AT5G08510,,Zm00001eb327600
Zm00001eb327610,Zm00001eb327610,Ankyrin repeat family protein,AT2G26210,,Zm00001eb327610
Zm00001eb327590,Zm00001eb327590,Ankyrin repeat family protein,AT5G08510,,Zm00001eb327590
Zm00001eb003560,Zm00001eb003560,Protein PIR,,,Zm00001eb003560
Zm00001eb003550,Zm00001eb003550,Protein PIR,AT5G18410,SRA1,Zm00001eb003550 (SRA1)
Zm00001eb003570,Zm00001eb003570,Protein PIR,AT5G47320,RPS19,Zm00001eb003570 (RPS19)
Zm00001eb405250,Zm00001eb405250,brick3,AT5G45790,,Zm00001eb405250
Zm00001eb405230,brick3,brick3,AT2G35110,NAPP,brick3 (NAPP)
Zm00001eb405240,Zm00001eb405240,brick3,AT3G24090,GFAT,Zm00001eb405240 (GFAT)
Zm00001eb426560,Zm00001eb426560,Xyloglucan 6-xylosyltransferase 2,AT4G02500,XXT2,Zm00001eb426560 (XXT2)
Zm00001eb426550,Zm00001eb426550,Xyloglucan 6-xylosyltransferase 2,AT4G27190,,Zm00001eb426550
Zm00001eb426530,Zm00001eb426530,Xyloglucan 6-xylosyltransferase 2,AT4G13670,PTAC5,Zm00001eb426530 (PTAC5)
Zm00001eb426540,Zm00001eb426540,Xyloglucan 6-xylosyltransferase 2,,,Zm00001eb426540
Zm00001eb105070,mutatorS homolog4,DNA mismatch repair protein MSH4,AT4G17380,MSH4,mutatorS homolog4 (MSH4)
Zm00001eb271630,Zm00001eb271630,ATP binding protein,,,Zm00001eb271630
Zm00001eb390790,Zm00001eb390790,pleckstrin homology (PH) domain-containing protein,AT4G17140,,Zm00001eb390790
Zm00001eb017910,Zm00001eb017910,Peptidyl-prolyl cis-trans isomerase PASTICCINO1,AT3G54010,PAS1,Zm00001eb017910 (PAS1)
Zm00001eb017920,Zm00001eb017920,Peptidyl-prolyl cis-trans isomerase PASTICCINO1,AT1G56700,,Zm00001eb017920
Zm00001eb057040,Zm00001eb057040,DExH-box ATP-dependent RNA helicase DExH16 mitochondrial,AT4G14790,EDA15,Zm00001eb057040 (EDA15)
Zm00001eb057030,empty pericarp10,DExH-box ATP-dependent RNA helicase DExH16 mitochondrial,AT3G22670,,empty pericarp10
Zm00001eb057050,autophagy16L,DExH-box ATP-dependent RNA helicase DExH16 mitochondrial,AT5G50230,,autophagy16L
Zm00001eb058490,Zm00001eb058490,Serine/threonine-protein kinase Aurora-3,AT2G45490,AUR3,Zm00001eb058490 (AUR3)
Zm00001eb058500,Zm00001eb058500,Serine/threonine-protein kinase Aurora-3,AT1G06870,Plsp2A,Zm00001eb058500 (Plsp2A)
Zm00001eb058500,Zm00001eb058500,Serine/threonine-protein kinase Aurora-3,AT2G30440,TPP,Zm00001eb058500 (TPP)
Zm00001eb061540,Zm00001eb061540,Elongation factor P,,,Zm00001eb061540
Zm00001eb061520,Zm00001eb061520,Elongation factor P,AT4G26310,,Zm00001eb061520
Zm00001eb061530,adenosine 5'-phosphosulfate reductase-like8,Elongation factor P,AT3G03860,ATAPRL5,adenosine 5'-phosphosulfate reductase-like8 (ATAPRL5)
Zm00001eb061530,adenosine 5'-phosphosulfate reductase-like8,Elongation factor P,AT5G18120,ATAPRL7,adenosine 5'-phosphosulfate reductase-like8 (ATAPRL7)
Zm00001eb086910,Zm00001eb086910,ER membrane protein complex subunit 8/9 homolog,AT5G55940,emb2731,Zm00001eb086910 (emb2731)
Zm00001eb131990,Zm00001eb131990,hAT transposon superfamily protein,AT2G48060,,Zm00001eb131990
Zm00001eb133240,Zm00001eb133240,P-loop containing nucleoside triphosphate hydrolases superfamily protein,AT1G72610,GLP1,Zm00001eb133240 (GLP1)
Zm00001eb133230,Zm00001eb133230,P-loop containing nucleoside triphosphate hydrolases superfamily protein,,,Zm00001eb133230
Zm00001eb133210,Zm00001eb133210,P-loop containing nucleoside triphosphate hydrolases superfamily protein,AT3G27120,,Zm00001eb133210
Zm00001eb144940,Zm00001eb144940,lipoxygenase2,,,Zm00001eb144940
Zm00001eb144960,lipoxygenase1,lipoxygenase2,AT1G55020,LOX1,lipoxygenase1 (LOX1)
Zm00001eb144930,lipoxygenase1,lipoxygenase2,AT1G55020,LOX1,lipoxygenase1 (LOX1)
Zm00001eb144950,Zm00001eb144950,lipoxygenase2,,,Zm00001eb144950
Zm00001eb155010,Zm00001eb155010,Myosin family protein with Dil domain,AT5G20490,XIK,Zm00001eb155010 (XIK)
Zm00001eb166600,22kD alpha zein3,zein protein 22.1,,,22kD alpha zein3
Zm00001eb262800,Zm00001eb262800,Protein DETOXIFICATION 44 chloroplastic,,,Zm00001eb262800
Zm00001eb262810,Zm00001eb262810,Protein DETOXIFICATION 44 chloroplastic,,,Zm00001eb262810
Zm00001eb262790,Zm00001eb262790,Protein DETOXIFICATION 44 chloroplastic,AT2G38330,,Zm00001eb262790
Zm00001eb262820,Zm00001eb262820,Protein DETOXIFICATION 44 chloroplastic,AT5G45275,,Zm00001eb262820
Zm00001eb262820,Zm00001eb262820,Protein DETOXIFICATION 44 chloroplastic,AT4G19450,,Zm00001eb262820
Zm00001eb286110,Zm00001eb286110,Anaphase-promoting complex subunit 1,AT5G05560,EMB2771,Zm00001eb286110 (EMB2771)
Zm00001eb305960,Zm00001eb305960,Myosin-6,AT5G43900,XI-6,Zm00001eb305960 (XI-6)
Zm00001eb305960,Zm00001eb305960,Myosin-6,AT1G04160,XIB,Zm00001eb305960 (XIB)
Zm00001eb382690,Zm00001eb382690,HEAT repeat-containing protein,AT1G67140,SWEETIE,Zm00001eb382690 (SWEETIE)
Zm00001eb028110,Zm00001eb028110,Transcription factor TFIIE alpha subunit,AT1G03280,,Zm00001eb028110
Zm00001eb028110,Zm00001eb028110,Transcription factor TFIIE alpha subunit,AT4G20340,,Zm00001eb028110
Zm00001eb056480,Zm00001eb056480,Cyclin-H1-1,AT5G27620,CYCH;1,Zm00001eb056480 (CYCH;1)
Zm00001eb056490,low phytic acid3,Cyclin-H1-1,AT5G58730,Mik,low phytic acid3 (Mik)
Zm00001eb056470,Zm00001eb056470,Cyclin-H1-1,AT2G39810,HOS1,Zm00001eb056470 (HOS1)
Zm00001eb416150,Zm00001eb416150,Monocopper oxidase,AT4G12420,SKU5,Zm00001eb416150 (SKU5)
Zm00001eb079440,Zm00001eb079440,Probable galactinol--sucrose galactosyltransferase 2,AT3G57520,SIP2,Zm00001eb079440 (SIP2)
Zm00001eb079460,Zm00001eb079460,Probable galactinol--sucrose galactosyltransferase 2,AT3G57520,SIP2,Zm00001eb079460 (SIP2)
Zm00001eb103610,Zm00001eb103610,Protein binding protein,AT3G19910,,Zm00001eb103610
Zm00001eb103630,Zm00001eb103630,Protein binding protein,AT2G21150,XCT,Zm00001eb103630 (XCT)
Zm00001eb103660,Zm00001eb103660,Protein binding protein,AT5G22060,J2,Zm00001eb103660 (J2)
Zm00001eb103660,Zm00001eb103660,Protein binding protein,AT3G44110,J3,Zm00001eb103660 (J3)
Zm00001eb160220,Zm00001eb160220,DENN domain and WD repeat-containing protein SCD1,AT1G49040,SCD1,Zm00001eb160220 (SCD1)
Zm00001eb261670,Zm00001eb261670,reaction to X. oryzae1,AT1G13180,DIS1,Zm00001eb261670 (DIS1)
Zm00001eb261660,reaction to X. oryzae1,reaction to X. oryzae1,AT3G07040,RPS3,reaction to X. oryzae1 (RPS3)
Zm00001eb261680,Zm00001eb261680,reaction to X. oryzae1,AT1G67570,,Zm00001eb261680
Zm00001eb317300,Zm00001eb317300,ATPase 4 plasma membrane-type,AT3G47950,HA4,Zm00001eb317300 (HA4)
Zm00001eb317300,Zm00001eb317300,ATPase 4 plasma membrane-type,AT5G62670,HA11,Zm00001eb317300 (HA11)
Zm00001eb317310,Zm00001eb317310,ATPase 4 plasma membrane-type,,,Zm00001eb317310
Zm00001eb317320,Zm00001eb317320,ATPase 4 plasma membrane-type,AT4G10840,KLCR1,Zm00001eb317320 (KLCR1)
Zm00001eb339090,ras-related protein7B1,Cytochrome P450 71A26,AT2G46200,,ras-related protein7B1
Zm00001eb339100,Zm00001eb339100,Cytochrome P450 71A26,AT3G16100,RABG3c,Zm00001eb339100 (RABG3c)
Zm00001eb339100,Zm00001eb339100,Cytochrome P450 71A26,AT1G52280,RABG3d,Zm00001eb339100 (RABG3d)
Zm00001eb339110,Zm00001eb339110,Cytochrome P450 71A26,AT3G53300,CYP71B31,Zm00001eb339110 (CYP71B31)
Zm00001eb339110,Zm00001eb339110,Cytochrome P450 71A26,AT3G26230,CYP71B24,Zm00001eb339110 (CYP71B24)
Zm00001eb339110,Zm00001eb339110,Cytochrome P450 71A26,AT3G26270,CYP71B25,Zm00001eb339110 (CYP71B25)
Zm00001eb004250,Zm00001eb004250,Armadillo/beta-catenin repeat family protein / kinesin motor family protein,AT3G54870,MRH2,Zm00001eb004250 (MRH2)
Zm00001eb007510,Zm00001eb007510,BTB/POZ domain-containing protein NPY2,AT2G14820,NPY2,Zm00001eb007510 (NPY2)
Zm00001eb023370,Zm00001eb023370,Palmitoyl-acyl carrier protein thioesterase chloroplastic,AT1G08510,FATB,Zm00001eb023370 (FATB)
Zm00001eb023380,Zm00001eb023380,Palmitoyl-acyl carrier protein thioesterase chloroplastic,AT1G08510,FATB,Zm00001eb023380 (FATB)
Zm00001eb023390,Zm00001eb023390,Palmitoyl-acyl carrier protein thioesterase chloroplastic,AT1G27450,ATAPT1,Zm00001eb023390 (ATAPT1)
Zm00001eb033870,raffinose synthase2,Probable galactinol--sucrose galactosyltransferase 1,AT1G55740,SIP1,raffinose synthase2 (SIP1)
Zm00001eb076260,Zm00001eb076260,RNA polymerase II Rpb4 core protein,AT5G42860,,Zm00001eb076260
Zm00001eb076260,Zm00001eb076260,RNA polymerase II Rpb4 core protein,AT1G45688,,Zm00001eb076260
Zm00001eb076250,Zm00001eb076250,RNA polymerase II Rpb4 core protein,AT5G62950,,Zm00001eb076250
Zm00001eb076240,Zm00001eb076240,RNA polymerase II Rpb4 core protein,AT1G45688,,Zm00001eb076240
Zm00001eb076240,Zm00001eb076240,RNA polymerase II Rpb4 core protein,AT5G42860,,Zm00001eb076240
Zm00001eb076230,Zm00001eb076230,RNA polymerase II Rpb4 core protein,AT1G49730,,Zm00001eb076230
Zm00001eb076230,Zm00001eb076230,RNA polymerase II Rpb4 core protein,AT3G19300,,Zm00001eb076230
Zm00001eb087460,Zm00001eb087460,Actin-related protein 9,AT5G43500,ATARP9,Zm00001eb087460 (ATARP9)
Zm00001eb087470,Zm00001eb087470,Actin-related protein 9,AT5G43500,ATARP9,Zm00001eb087470 (ATARP9)
Zm00001eb094550,Zm00001eb094550,Protein ENHANCED DOWNY MILDEW 2,AT5G55390,EDM2,Zm00001eb094550 (EDM2)
Zm00001eb157730,Zm00001eb157730,Beta-galactosidase 1,AT3G13750,BGAL1,Zm00001eb157730 (BGAL1)
Zm00001eb163510,Zm00001eb163510,Probable protein S-acyltransferase 4,AT3G56930,,Zm00001eb163510
Zm00001eb163520,glucosamine fructose-6-phosphate aminotransferase1,Probable protein S-acyltransferase 4,AT3G24090,GFAT,glucosamine fructose-6-phosphate aminotransferase1 (GFAT)
Zm00001eb163500,Zm00001eb163500,Probable protein S-acyltransferase 4,AT5G51960,,Zm00001eb163500
Zm00001eb164600,Zm00001eb164600,Disease resistance protein RGA2,,,Zm00001eb164600
Zm00001eb164630,Zm00001eb164630,Disease resistance protein RGA2,AT3G14460,,Zm00001eb164630
Zm00001eb165100,Zm00001eb165100,Bowman-Birk type trypsin inhibitor,,,Zm00001eb165100
Zm00001eb165090,laccase16,Bowman-Birk type trypsin inhibitor,AT3G09220,LAC7,laccase16 (LAC7)
Zm00001eb165120,Zm00001eb165120,Bowman-Birk type trypsin inhibitor,,,Zm00001eb165120
Zm00001eb165130,Zm00001eb165130,Bowman-Birk type trypsin inhibitor,AT3G09220,LAC7,Zm00001eb165130 (LAC7)
Zm00001eb175550,discolored kernel1,ADP-ribosylation factor GTPase-activating protein AGD1,AT5G13300,VAN3,discolored kernel1 (VAN3)
Zm00001eb177530,aspartate kinase-homoserine dehydrogenase1,Bifunctional aspartokinase/homoserine dehydrogenase 2 chloroplastic,AT4G19710,AK-HSDH II,aspartate kinase-homoserine dehydrogenase1 (AK-HSDH II)
Zm00001eb195470,Zm00001eb195470,Cysteine desulfurase 1 chloroplastic,,,Zm00001eb195470
Zm00001eb195480,Zm00001eb195480,Cysteine desulfurase 1 chloroplastic,AT1G08490,SUFS,Zm00001eb195480 (SUFS)
Zm00001eb195460,Zm00001eb195460,Cysteine desulfurase 1 chloroplastic,AT3G10870,MES17,Zm00001eb195460 (MES17)
Zm00001eb203090,Zm00001eb203090,calcium-dependent lipid-binding family protein,AT1G48090,,Zm00001eb203090
Zm00001eb203070,Zm00001eb203070,calcium-dependent lipid-binding family protein,AT1G48090,,Zm00001eb203070
Zm00001eb203060,Zm00001eb203060,calcium-dependent lipid-binding family protein,AT1G48090,,Zm00001eb203060
Zm00001eb220220,Zm00001eb220220,E2F transcription factor-like E2FE,AT5G53580,PLR1,Zm00001eb220220 (PLR1)
Zm00001eb220200,Zm00001eb220200,E2F transcription factor-like E2FE,AT5G43320,ckl8,Zm00001eb220200 (ckl8)
Zm00001eb220200,Zm00001eb220200,E2F transcription factor-like E2FE,AT1G04440,CKL13,Zm00001eb220200 (CKL13)
Zm00001eb220210,Zm00001eb220210,E2F transcription factor-like E2FE,AT3G48160,E2L3,Zm00001eb220210 (E2L3)
Zm00001eb220190,Zm00001eb220190,E2F transcription factor-like E2FE,AT4G31290,GGCT2;2,Zm00001eb220190 (GGCT2;2)
Zm00001eb229550,translationally controlled tumor1,Translationally-controlled tumor protein homolog,AT3G16640,TCTP,translationally controlled tumor1 (TCTP)
Zm00001eb282290,Zm00001eb282290,E3 ubiquitin-protein ligase MBR2,AT2G37150,,Zm00001eb282290
Zm00001eb329360,Zm00001eb329360,SAC3 family protein B,AT3G06270,,Zm00001eb329360
Zm00001eb329330,Zm00001eb329330,SAC3 family protein B,,,Zm00001eb329330
Zm00001eb329340,Zm00001eb329340,SAC3 family protein B,AT3G06290,SAC3B,Zm00001eb329340 (SAC3B)
Zm00001eb329320,Zm00001eb329320,SAC3 family protein B,AT3G06290,SAC3B,Zm00001eb329320 (SAC3B)
Zm00001eb329350,Zm00001eb329350,SAC3 family protein B,AT3G06290,SAC3B,Zm00001eb329350 (SAC3B)
